username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Yvonne,Canada,Double Room with Mountain View,3 nights,Solo traveller,05-28-2025 00:00:00,Great stay,10.0,en-us,"Great location for waterfalls in the North. The staff on property was very helpful and gave me the contact of a bike driver who rode me around to the waterfalls per my chosen itinerary. The restaurant on the property was really nice and had good food. The breakfast was amazing. Room was cozy too, they have hot water for shower.",Don’t recommend paying extra for the mountain view room since you can only see a small hill. Felt a few tremors and learnt that it’s normal in Bedugal. It was super rainy in the north and rained every single day of my stay. Also gets quite chilly so carry a jacket and warm clothes. The tub in the washroom didn’t fill as the stopper kept letting water out so it was useless having a tub. The washroom wasn’t very clean when I checked in.,"title: Great stay. liked: Great location for waterfalls in the North. The staff on property was very helpful and gave me the contact of a bike driver who rode me around to the waterfalls per my chosen itinerary. The restaurant on the property was really nice and had good food. The breakfast was amazing. Room was cozy too, they have hot water for shower. disliked: Don’t recommend paying extra for the mountain view room since you can only see a small hill. Felt a few tremors and learnt that it’s normal in Bedugal. It was super rainy in the north and rained every single day of my stay. Also gets quite chilly so carry a jacket and warm clothes. The tub in the washroom didn’t fill as the stopper kept letting water out so it was useless having a tub. The washroom wasn’t very clean when I checked in.","title: Great stay. liked: Great location for waterfalls in the North. The staff on property was very helpful and gave me the contact of a bike driver who rode me around to the waterfalls per my chosen itinerary. The restaurant on the property was really nice and had good food. The breakfast was amazing. Room was cozy too, they have hot water for shower. disliked: Don’t recommend paying extra for the mountain view room since you can only see a small hill. Felt a few tremors and learnt that it’s normal in Bedugal. It was super rainy in the north and rained every single day of my stay. Also gets quite chilly so carry a jacket and warm clothes. The tub in the washroom didn’t fill as the stopper kept letting water out so it was useless having a tub. The washroom wasn’t very clean when I checked in.",0,0,
Chris,Australia,Double Room with Mountain View,3 nights,Solo traveller,05-17-2026 00:00:00,Enjoyed my stay here..,7.0,en-us,Rooms surrounded by beautiful gardens. Staff were excellent. Arranged good driver to tour waterfalls.,Need a small fridge in the room. Breakfast was good but it is served all at once so some gets cold… Fruit juices need some ice in them. I ordered Mie Goreng with extra vegetables and it was great !!,title: Enjoyed my stay here.. liked: Rooms surrounded by beautiful gardens. Staff were excellent. Arranged good driver to tour waterfalls. disliked: Need a small fridge in the room. Breakfast was good but it is served all at once so some gets cold… Fruit juices need some ice in them. I ordered Mie Goreng with extra vegetables and it was great !!,title: Enjoyed my stay here.. liked: Rooms surrounded by beautiful gardens. Staff were excellent. Arranged good driver to tour waterfalls. disliked: Need a small fridge in the room. Breakfast was good but it is served all at once so some gets cold… Fruit juices need some ice in them. I ordered Mie Goreng with extra vegetables and it was great !!,0,0,
Kullen,New Zealand,Double Room with Mountain View,2 nights,Couple,04-17-2026 00:00:00,"Friendly people, a cool quirky designed hotel. Tasty simple food",8.0,en,"Quirky place on a hill road. Was very quiet, for a time we were the only people at the hotel! It has a quiet charm and the staff are lovely, always willingto help.The bungalows are cool design. Courtesy shuttle into the town area available. Food at rest was simple but very tasty including some local dishes, we ate there every night","The whole area was very devoid of western tourist including our hotel (which was nice), however seemed like area had taken a bit of a downturn and as a result a little bit tired, don't expect hustling business. Sometimes hard to find staff, felt like we were staying at a locals house rather than a medium size hotel! Once again we were ok with this, but others might not like it","title: Friendly people, a cool quirky designed hotel. Tasty simple food. liked: Quirky place on a hill road. Was very quiet, for a time we were the only people at the hotel! It has a quiet charm and the staff are lovely, always willingto help.The bungalows are cool design. Courtesy shuttle into the town area available. Food at rest was simple but very tasty including some local dishes, we ate there every night. disliked: The whole area was very devoid of western tourist including our hotel (which was nice), however seemed like area had taken a bit of a downturn and as a result a little bit tired, don't expect hustling business. Sometimes hard to find staff, felt like we were staying at a locals house rather than a medium size hotel! Once again we were ok with this, but others might not like it.","title: Friendly people, a cool quirky designed hotel. Tasty simple food. liked: Quirky place on a hill road. Was very quiet, for a time we were the only people at the hotel! It has a quiet charm and the staff are lovely, always willingto help.The bungalows are cool design. Courtesy shuttle into the town area available. Food at rest was simple but very tasty including some local dishes, we ate there every night. disliked: The whole area was very devoid of western tourist including our hotel (which was nice), however seemed like area had taken a bit of a downturn and as a result a little bit tired, don't expect hustling business. Sometimes hard to find staff, felt like we were staying at a locals house rather than a medium size hotel! Once again we were ok with this, but others might not like it.",0,0,
John,Australia,Twin Room with Mountain View,1 night,Couple,03-22-2026 00:00:00,Good,7.0,en,Breakfast was average and NO FRIDGe,FLIES everywhere and NO Fridge WHY?,title: Good. liked: Breakfast was average and NO FRIDGe. disliked: FLIES everywhere and NO Fridge WHY?,title: Good. liked: Breakfast was average and NO FRIDGe. disliked: FLIES everywhere and NO Fridge WHY?,0,0,
Alan,Australia,Double Room with Mountain View,2 nights,Couple,02-28-2026 00:00:00,A great place to enjoy nature at a unique hotel with lovely gardens and staff.,8.0,en,"The staff were friendly and helpful. There was a shuttle bus that could be used to go to the main part of town. Breakfasts and evening meals were from a varied menu - Balinese and Western. There was a pool table and darts board in the restaurant, which was a pleasant surprise. The whole atmosphere was colonial as the rooms were all wooden - even some lampshades in the bathroom. The gardens around the cottages were magnificent. The bed was very comfortable. The best part of our stay was going to the botanical gardens - about 150 acres of wonderful flowers, shrubs and mini forests. We went there for 2 days. A ticket will be valid for more than one week day - a bargain! There is another showcase garden next to the lake. Take the shuttle bus to the botanical gardens then walk back - mainly downhill. On the way there, or on the way back, allow time for the Bird Park.","The restaurant area could have been better dusted and swept. The main complaint is the location next to the busy road. As it was on a hill, the truck noise was considerable at times. I consider myself a light sleeper, but in the end I did get a good sleep, so first impressions were wrong.","title: A great place to enjoy nature at a unique hotel with lovely gardens and staff. liked: The staff were friendly and helpful. There was a shuttle bus that could be used to go to the main part of town. Breakfasts and evening meals were from a varied menu - Balinese and Western. There was a pool table and darts board in the restaurant, which was a pleasant surprise. The whole atmosphere was colonial as the rooms were all wooden - even some lampshades in the bathroom. The gardens around the cottages were magnificent. The bed was very comfortable. The best part of our stay was going to the botanical gardens - about 150 acres of wonderful flowers, shrubs and mini forests. We went there for 2 days. A ticket will be valid for more than one week day - a bargain! There is another showcase garden next to the lake. Take the shuttle bus to the botanical gardens then walk back - mainly downhill. On the way there, or on the way back, allow time for the Bird Park. disliked: The restaurant area could have been better dusted and swept. The main complaint is the location next to the busy road. As it was on a hill, the truck noise was considerable at times. I consider myself a light sleeper, but in the end I did get a good sleep, so first impressions were wrong.","title: A great place to enjoy nature at a unique hotel with lovely gardens and staff. liked: The staff were friendly and helpful. There was a shuttle bus that could be used to go to the main part of town. Breakfasts and evening meals were from a varied menu - Balinese and Western. There was a pool table and darts board in the restaurant, which was a pleasant surprise. The whole atmosphere was colonial as the rooms were all wooden - even some lampshades in the bathroom. The gardens around the cottages were magnificent. The bed was very comfortable. The best part of our stay was going to the botanical gardens - about 150 acres of wonderful flowers, shrubs and mini forests. We went there for 2 days. A ticket will be valid for more than one week day - a bargain! There is another showcase garden next to the lake. Take the shuttle bus to the botanical gardens then walk back - mainly downhill. On the way there, or on the way back, allow time for the Bird Park. disliked: The restaurant area could have been better dusted and swept. The main complaint is the location next to the busy road. As it was on a hill, the truck noise was considerable at times. I consider myself a light sleeper, but in the end I did get a good sleep, so first impressions were wrong.",0,0,
Prasanna,India,Twin Room with Mountain View,2 nights,Couple,01-30-2026 00:00:00,Superb,9.0,en,"Quiet and beautiful place, nice cozy cottages and warm hospitality.","Cottages were a bit cramped for room, and lighting options could be better.","title: Superb. liked: Quiet and beautiful place, nice cozy cottages and warm hospitality. disliked: Cottages were a bit cramped for room, and lighting options could be better.","title: Superb. liked: Quiet and beautiful place, nice cozy cottages and warm hospitality. disliked: Cottages were a bit cramped for room, and lighting options could be better.",0,0,
Corrie,Sweden,Double Room with Mountain View,2 nights,Couple,01-24-2026 00:00:00,Very good,8.0,en,The room was cute and the bathroom beautiful. The general hotel area is really pretty.,"You'll have to walk a bit on a road with a lot of traffic to get anywhere. Make sure to bring lamps so you're visible in the dark. The breakfast follows the same pattern as the sister hotel ""Poppies"" is Kuta but is not remotely as good. It's still ok though. Our hot water tank ran out so we didn't have any warm water at all for the last 1,5 days of our stay. We didn't complain about it though. They might have been able to fix it. One person also offered his son as a driver, but the son wanted 350K to drive us to the next place. After asking around a little we found another driver who did the same route for 200K.","title: Very good. liked: The room was cute and the bathroom beautiful. The general hotel area is really pretty. disliked: You'll have to walk a bit on a road with a lot of traffic to get anywhere. Make sure to bring lamps so you're visible in the dark. The breakfast follows the same pattern as the sister hotel ""Poppies"" is Kuta but is not remotely as good. It's still ok though. Our hot water tank ran out so we didn't have any warm water at all for the last 1,5 days of our stay. We didn't complain about it though. They might have been able to fix it. One person also offered his son as a driver, but the son wanted 350K to drive us to the next place. After asking around a little we found another driver who did the same route for 200K.","title: Very good. liked: The room was cute and the bathroom beautiful. The general hotel area is really pretty. disliked: You'll have to walk a bit on a road with a lot of traffic to get anywhere. Make sure to bring lamps so you're visible in the dark. The breakfast follows the same pattern as the sister hotel ""Poppies"" is Kuta but is not remotely as good. It's still ok though. Our hot water tank ran out so we didn't have any warm water at all for the last 1,5 days of our stay. We didn't complain about it though. They might have been able to fix it. One person also offered his son as a driver, but the son wanted 350K to drive us to the next place. After asking around a little we found another driver who did the same route for 200K.",0,0,
Dito,Indonesia,Twin Room with Mountain View,1 night,Couple,01-01-2026 00:00:00,Superb,9.0,en-us,Amazing. Incredibly clean and cozy,,title: Superb. liked: Amazing. Incredibly clean and cozy.,title: Superb. liked: Amazing. Incredibly clean and cozy.,0,0,
Andre,Brazil,Double Room with Mountain View,2 nights,Family,12-14-2025 00:00:00,Great value for money! I wish they re start the strawberry farm soon!,8.0,en-us,Room cleanliness and facilities. Hot shower very hot and long. Gardens within the property magnificent! Nice Fireplace in restaurant! Delicious breakfast!,"A little noisy because of the highway nearby, particularly early morning. They discontinued their own strawberry farm within the hotel premises, which was a frustration.","title: Great value for money! I wish they re start the strawberry farm soon! liked: Room cleanliness and facilities. Hot shower very hot and long. Gardens within the property magnificent! Nice Fireplace in restaurant! Delicious breakfast! disliked: A little noisy because of the highway nearby, particularly early morning. They discontinued their own strawberry farm within the hotel premises, which was a frustration.","title: Great value for money! I wish they re start the strawberry farm soon! liked: Room cleanliness and facilities. Hot shower very hot and long. Gardens within the property magnificent! Nice Fireplace in restaurant! Delicious breakfast! disliked: A little noisy because of the highway nearby, particularly early morning. They discontinued their own strawberry farm within the hotel premises, which was a frustration.",0,0,
Francois,France,Double Room with Mountain View,1 night,Couple,11-19-2025 00:00:00,Great,9.0,en,"Beautiful property, location is good, but a bit noisy since it’s on a hill, but overall a very pleasant experience. I would return with no hesitation",A bit of traffic noise,"title: Great. liked: Beautiful property, location is good, but a bit noisy since it’s on a hill, but overall a very pleasant experience. I would return with no hesitation. disliked: A bit of traffic noise.","title: Great. liked: Beautiful property, location is good, but a bit noisy since it’s on a hill, but overall a very pleasant experience. I would return with no hesitation. disliked: A bit of traffic noise.",0,0,
Dean,United Kingdom,Double Room with Mountain View,2 nights,Solo traveller,11-05-2025 00:00:00,Good,7.0,en,Had a bath,Nothing,title: Good. liked: Had a bath. disliked: Nothing.,title: Good. liked: Had a bath. disliked: Nothing.,0,0,
Christopher,Hong Kong,Double Room with Mountain View,3 nights,Couple,11-01-2025 00:00:00,Superb,9.0,en,Very good staff and very good breakfast.,,title: Superb. liked: Very good staff and very good breakfast.,title: Superb. liked: Very good staff and very good breakfast.,0,0,
Kevin,United Kingdom,Double Room with Mountain View,1 night,Family,10-27-2025 00:00:00,"Amazing gardens, room & home team",9.0,en,"Wonderful grounds, comfortable room, great dinner, breakfast and cocktail service. Enjoyed interacting with the local team. Gave us a lift to the temple.",It is a 30 minute walk to the Temple but they kindly drive you there if you ask. It is a busy road junction but rooms are well insulated and crickets compete well with the traffic.,"title: Amazing gardens, room & home team. liked: Wonderful grounds, comfortable room, great dinner, breakfast and cocktail service. Enjoyed interacting with the local team. Gave us a lift to the temple. disliked: It is a 30 minute walk to the Temple but they kindly drive you there if you ask. It is a busy road junction but rooms are well insulated and crickets compete well with the traffic.","title: Amazing gardens, room & home team. liked: Wonderful grounds, comfortable room, great dinner, breakfast and cocktail service. Enjoyed interacting with the local team. Gave us a lift to the temple. disliked: It is a 30 minute walk to the Temple but they kindly drive you there if you ask. It is a busy road junction but rooms are well insulated and crickets compete well with the traffic.",0,0,
Klemen,Slovenia,Twin Room with Mountain View,1 night,Couple,10-07-2025 00:00:00,Great stay with very good breakfast on terrace,9.0,en,"Peacefull and nice property in nature, beautiful decorations around the house and inside, very nice breakfast on a terrace",The only thing we would change is to put big soap dispensers not the little ones that look cheap and like they are refilling them,"title: Great stay with very good breakfast on terrace. liked: Peacefull and nice property in nature, beautiful decorations around the house and inside, very nice breakfast on a terrace. disliked: The only thing we would change is to put big soap dispensers not the little ones that look cheap and like they are refilling them.","title: Great stay with very good breakfast on terrace. liked: Peacefull and nice property in nature, beautiful decorations around the house and inside, very nice breakfast on a terrace. disliked: The only thing we would change is to put big soap dispensers not the little ones that look cheap and like they are refilling them.",0,0,
Nikhil,India,Double Room with Mountain View,1 night,Couple,09-25-2025 00:00:00,Superb,9.0,en,"Everything here is awesome. The way the place is maintained, the staff, just wow. High value for the cost",Nothing specific. Just ensure to keep your windows closed in the night to avoid sounds from the road,"title: Superb. liked: Everything here is awesome. The way the place is maintained, the staff, just wow. High value for the cost. disliked: Nothing specific. Just ensure to keep your windows closed in the night to avoid sounds from the road.","title: Superb. liked: Everything here is awesome. The way the place is maintained, the staff, just wow. High value for the cost. disliked: Nothing specific. Just ensure to keep your windows closed in the night to avoid sounds from the road.",0,0,
Denise,Australia,Double Room with Mountain View,1 night,Group,09-14-2025 00:00:00,Excellent little Mountain view cottages,9.0,en,"Cute, comfortable clean and spacious cottages with amazing mountain views. Staff were excellent, friendly and extremely helpful. Great little find near Handara Golf Club. The men played golf and the shuttle driver was awesome and drove us to the nearby Batan Lake where we had lunch and picked us up a couple of hours later then dropped us at the golf club to watch the men finish up and then we stayed and had lunch and drinks, then the driver picked us up again when we had finished. We then played pool and had drinks and snacks in their bar/dining room. Included breakfast was cooked fresh and very tasty.","There was not a lot nearby to walk to, but as the driver was available it didn't worry us.","title: Excellent little Mountain view cottages. liked: Cute, comfortable clean and spacious cottages with amazing mountain views. Staff were excellent, friendly and extremely helpful. Great little find near Handara Golf Club. The men played golf and the shuttle driver was awesome and drove us to the nearby Batan Lake where we had lunch and picked us up a couple of hours later then dropped us at the golf club to watch the men finish up and then we stayed and had lunch and drinks, then the driver picked us up again when we had finished. We then played pool and had drinks and snacks in their bar/dining room. Included breakfast was cooked fresh and very tasty. disliked: There was not a lot nearby to walk to, but as the driver was available it didn't worry us.","title: Excellent little Mountain view cottages. liked: Cute, comfortable clean and spacious cottages with amazing mountain views. Staff were excellent, friendly and extremely helpful. Great little find near Handara Golf Club. The men played golf and the shuttle driver was awesome and drove us to the nearby Batan Lake where we had lunch and picked us up a couple of hours later then dropped us at the golf club to watch the men finish up and then we stayed and had lunch and drinks, then the driver picked us up again when we had finished. We then played pool and had drinks and snacks in their bar/dining room. Included breakfast was cooked fresh and very tasty. disliked: There was not a lot nearby to walk to, but as the driver was available it didn't worry us.",1,0,
Anne,Finland,Double Room with Mountain View,4 nights,Solo traveller,09-09-2025 00:00:00,I recommend if you are looking for good price quality combo.,9.0,en,Really nice staff and good price quality balance.,"Too close the main road, noisy.","title: I recommend if you are looking for good price quality combo. liked: Really nice staff and good price quality balance. disliked: Too close the main road, noisy.","title: I recommend if you are looking for good price quality combo. liked: Really nice staff and good price quality balance. disliked: Too close the main road, noisy.",1,0,
David,United Kingdom,Double Room with Mountain View,1 night,Couple,09-07-2025 00:00:00,Very good,8.0,en,"The location, the grounds, the staff and the breakfast were amazing. We read a review that the restaurant wasn't very good, but we were Very Happy with our meal there.",Nothing.,"title: Very good. liked: The location, the grounds, the staff and the breakfast were amazing. We read a review that the restaurant wasn't very good, but we were Very Happy with our meal there. disliked: Nothing.","title: Very good. liked: The location, the grounds, the staff and the breakfast were amazing. We read a review that the restaurant wasn't very good, but we were Very Happy with our meal there. disliked: Nothing.",0,0,
Dave,Australia,Double Room with Mountain View,1 night,Couple,09-03-2025 00:00:00,"Great views, sweet villas and helpful staff.",8.0,en,"Lovely little villas, perfect for an overnight stay.","Not much, it was as promoted. A little bit out of town, simple rooms and restaurant with attentive staff","title: Great views, sweet villas and helpful staff. liked: Lovely little villas, perfect for an overnight stay. disliked: Not much, it was as promoted. A little bit out of town, simple rooms and restaurant with attentive staff.","title: Great views, sweet villas and helpful staff. liked: Lovely little villas, perfect for an overnight stay. disliked: Not much, it was as promoted. A little bit out of town, simple rooms and restaurant with attentive staff.",0,0,
Denise,Australia,Double Room with Mountain View,1 night,Group,08-18-2025 00:00:00,Superb,9.0,en,"All staff and shuttle bus driver were great. Rooms are cute, comfortable and clean cottages, bathroom even has a bath. Lovely view looking out to mountains from balcony.. Breakfast is cooked fresh to order and fresh juice and fruit. Restaurant and bar was not attended in the afternoon as we sat down for a beer and no-one came to serve us but as we decided to leave, we saw a bell on a counter as you walk in but it was partially hidden by some cards so we didn't see it. Maybe a sign should be left there advising people to ring the bell if unattended. We went back later after dark to play some pool and there were 2 staff there were great. We asked for some music while we played pool but they didn't have any but were happy for us to play on our phone. Shuttle driver dropped us to the lake for lunch and picked us up a bit later then dropped us to the Handara golf club as our husbands played a game then he picked us all up again later. Great service as its not safe to walk on the roads, with so much traffic due to Independence Day holiday.",Nothing not to like.,"title: Superb. liked: All staff and shuttle bus driver were great. Rooms are cute, comfortable and clean cottages, bathroom even has a bath. Lovely view looking out to mountains from balcony.. Breakfast is cooked fresh to order and fresh juice and fruit. Restaurant and bar was not attended in the afternoon as we sat down for a beer and no-one came to serve us but as we decided to leave, we saw a bell on a counter as you walk in but it was partially hidden by some cards so we didn't see it. Maybe a sign should be left there advising people to ring the bell if unattended. We went back later after dark to play some pool and there were 2 staff there were great. We asked for some music while we played pool but they didn't have any but were happy for us to play on our phone. Shuttle driver dropped us to the lake for lunch and picked us up a bit later then dropped us to the Handara golf club as our husbands played a game then he picked us all up again later. Great service as its not safe to walk on the roads, with so much traffic due to Independence Day holiday. disliked: Nothing not to like.","title: Superb. liked: All staff and shuttle bus driver were great. Rooms are cute, comfortable and clean cottages, bathroom even has a bath. Lovely view looking out to mountains from balcony.. Breakfast is cooked fresh to order and fresh juice and fruit. Restaurant and bar was not attended in the afternoon as we sat down for a beer and no-one came to serve us but as we decided to leave, we saw a bell on a counter as you walk in but it was partially hidden by some cards so we didn't see it. Maybe a sign should be left there advising people to ring the bell if unattended. We went back later after dark to play some pool and there were 2 staff there were great. We asked for some music while we played pool but they didn't have any but were happy for us to play on our phone. Shuttle driver dropped us to the lake for lunch and picked us up a bit later then dropped us to the Handara golf club as our husbands played a game then he picked us all up again later. Great service as its not safe to walk on the roads, with so much traffic due to Independence Day holiday. disliked: Nothing not to like.",0,0,
Marten,Netherlands,Twin Room with Mountain View,1 night,Solo traveller,08-17-2025 00:00:00,Very good,8.0,en,Perfectly fine location for a quick visit to the area. Rooms are decent and staff is very friendly.,Restaurant not too impressive with regards to the standard in the country.,title: Very good. liked: Perfectly fine location for a quick visit to the area. Rooms are decent and staff is very friendly. disliked: Restaurant not too impressive with regards to the standard in the country.,title: Very good. liked: Perfectly fine location for a quick visit to the area. Rooms are decent and staff is very friendly. disliked: Restaurant not too impressive with regards to the standard in the country.,0,0,
Elisabeth,Australia,Double Room with Mountain View,3 nights,Couple,08-16-2025 00:00:00,Very good,8.0,en-us,we were pleasantly surprised as the room wasn't that noisy from the roads. They insulated the rooms very well. Everything was fine. The hotel runs a shuttle bus which took as to the botanical garden and picked us up again.,,title: Very good. liked: we were pleasantly surprised as the room wasn't that noisy from the roads. They insulated the rooms very well. Everything was fine. The hotel runs a shuttle bus which took as to the botanical garden and picked us up again.,title: Very good. liked: we were pleasantly surprised as the room wasn't that noisy from the roads. They insulated the rooms very well. Everything was fine. The hotel runs a shuttle bus which took as to the botanical garden and picked us up again.,0,0,
Marco,Italy,Double Room with Mountain View,2 nights,Solo traveller,07-31-2025 00:00:00,Good,7.0,en,"The restaurant, with the little fireplace, it's a nice plus to make you feel cozy and relaxed.","The staff doesn't seem to be very trained, and their english is not that good. The room is not comfortable for tall people as all doors are not higher than 1m80.","title: Good. liked: The restaurant, with the little fireplace, it's a nice plus to make you feel cozy and relaxed. disliked: The staff doesn't seem to be very trained, and their english is not that good. The room is not comfortable for tall people as all doors are not higher than 1m80.","title: Good. liked: The restaurant, with the little fireplace, it's a nice plus to make you feel cozy and relaxed. disliked: The staff doesn't seem to be very trained, and their english is not that good. The room is not comfortable for tall people as all doors are not higher than 1m80.",0,0,
Jacopo,Hong Kong,Double Room with Mountain View,2 nights,Solo traveller,07-24-2025 00:00:00,Quality/price a great deal!,7.0,en,"It is a very nice place, right in the heart of Bedugul. The staff is super, and the garden and the room are absolutely nice. The only minus is the nearby road. During the night or morning, it is not a problem, as it gets super quiet, while in peak time, it might be a bit disturbing. Overall, it is super recommended!","Garden and room design. I was blessed by the structure cat, super friendly and nice.","title: Quality/price a great deal! liked: It is a very nice place, right in the heart of Bedugul. The staff is super, and the garden and the room are absolutely nice. The only minus is the nearby road. During the night or morning, it is not a problem, as it gets super quiet, while in peak time, it might be a bit disturbing. Overall, it is super recommended! disliked: Garden and room design. I was blessed by the structure cat, super friendly and nice.","title: Quality/price a great deal! liked: It is a very nice place, right in the heart of Bedugul. The staff is super, and the garden and the room are absolutely nice. The only minus is the nearby road. During the night or morning, it is not a problem, as it gets super quiet, while in peak time, it might be a bit disturbing. Overall, it is super recommended! disliked: Garden and room design. I was blessed by the structure cat, super friendly and nice.",0,0,
Ronja,Germany,Double Room with Mountain View,2 nights,Couple,07-23-2025 00:00:00,A very nice stay outside the big Bali cities,9.0,en,The staff was very friendly and helped immediately without any hesitation. The houses were very clean and the food was also quite good. What we really liked was the free shuttle to the botanic gardens and to the temple at the lake.,The only thing that could be improved: the shower was cold and didn't turned warm after some time.,title: A very nice stay outside the big Bali cities. liked: The staff was very friendly and helped immediately without any hesitation. The houses were very clean and the food was also quite good. What we really liked was the free shuttle to the botanic gardens and to the temple at the lake. disliked: The only thing that could be improved: the shower was cold and didn't turned warm after some time.,title: A very nice stay outside the big Bali cities. liked: The staff was very friendly and helped immediately without any hesitation. The houses were very clean and the food was also quite good. What we really liked was the free shuttle to the botanic gardens and to the temple at the lake. disliked: The only thing that could be improved: the shower was cold and didn't turned warm after some time.,0,0,
Daniel,Spain,Twin Room with Mountain View,2 nights,Couple,07-18-2025 00:00:00,Superb,9.0,en,The golden kitty the garden and room balcony good breakfast spacious room,A liitle bit cold room,title: Superb. liked: The golden kitty the garden and room balcony good breakfast spacious room. disliked: A liitle bit cold room.,title: Superb. liked: The golden kitty the garden and room balcony good breakfast spacious room. disliked: A liitle bit cold room.,0,0,
Louise,Australia,Double Room with Mountain View,4 nights,Couple,06-12-2025 00:00:00,Strawberry Hill Hotel,8.0,en,"The cabins are lovely, and the gardens are beautiful. The staff are wonderful, very helpful and friendly. It's great having the shuttle bus to go to the temple, etc, as it is a bit out of the way and would be quite a walk.",The road noise made it difficult to get a good night's sleep.,"title: Strawberry Hill Hotel. liked: The cabins are lovely, and the gardens are beautiful. The staff are wonderful, very helpful and friendly. It's great having the shuttle bus to go to the temple, etc, as it is a bit out of the way and would be quite a walk. disliked: The road noise made it difficult to get a good night's sleep.","title: Strawberry Hill Hotel. liked: The cabins are lovely, and the gardens are beautiful. The staff are wonderful, very helpful and friendly. It's great having the shuttle bus to go to the temple, etc, as it is a bit out of the way and would be quite a walk. disliked: The road noise made it difficult to get a good night's sleep.",0,0,
Tanmoy,India,Twin Room with Mountain View,1 night,Family,06-10-2025 00:00:00,Fantastic location and excellent staff.,8.0,en,"Breakfast options were less however, excellent staff speaking English. Room was small but cozy and comfortable. Fantastic location.",No charging point in the room. Rooms are a bit old and less illuminated.,"title: Fantastic location and excellent staff. liked: Breakfast options were less however, excellent staff speaking English. Room was small but cozy and comfortable. Fantastic location. disliked: No charging point in the room. Rooms are a bit old and less illuminated.","title: Fantastic location and excellent staff. liked: Breakfast options were less however, excellent staff speaking English. Room was small but cozy and comfortable. Fantastic location. disliked: No charging point in the room. Rooms are a bit old and less illuminated.",0,0,
Kara,Australia,Double Room with Mountain View,2 nights,Couple,05-24-2025 00:00:00,Good,7.0,en,Nice gardens,Traffic noise in the morning,title: Good. liked: Nice gardens. disliked: Traffic noise in the morning.,title: Good. liked: Nice gardens. disliked: Traffic noise in the morning.,0,0,
Muhammad,Singapore,Double Room with Mountain View,2 nights,Couple,04-20-2025 00:00:00,Superb,9.0,en,I liked the quietness of the place as it exuded exclusive comfort,Nothing!,title: Superb. liked: I liked the quietness of the place as it exuded exclusive comfort. disliked: Nothing!,title: Superb. liked: I liked the quietness of the place as it exuded exclusive comfort. disliked: Nothing!,0,0,
Krista,Estonia,Double Room with Mountain View,1 night,Couple,04-06-2025 00:00:00,Superb,9.0,en,Very cosy place in a beautiful nature,Too much traffic noise around,title: Superb. liked: Very cosy place in a beautiful nature. disliked: Too much traffic noise around.,title: Superb. liked: Very cosy place in a beautiful nature. disliked: Too much traffic noise around.,0,0,
Sahar,United Arab Emirates,Double Room with Mountain View,1 night,Couple,04-04-2025 00:00:00,Perfect stay,7.0,en-us,"The staff is nice, food is just okay when you don’t have any other option. Breakfast was good but can be improved, served is in the room and on time There is no iron for clothes, nor the converters that are being used in Bali so bring your own converter for iPhone and Samsung chargers There are some lizards in the room (which was obvious but since I have phobia I would mention it for those like me) Hot water was available Kettle Hair Dryer Good parking Good location Beautiful resort with maximum 10min drive to so many spots for visit",,"title: Perfect stay. liked: The staff is nice, food is just okay when you don’t have any other option. Breakfast was good but can be improved, served is in the room and on time There is no iron for clothes, nor the converters that are being used in Bali so bring your own converter for iPhone and Samsung chargers There are some lizards in the room (which was obvious but since I have phobia I would mention it for those like me) Hot water was available Kettle Hair Dryer Good parking Good location Beautiful resort with maximum 10min drive to so many spots for visit.","title: Perfect stay. liked: The staff is nice, food is just okay when you don’t have any other option. Breakfast was good but can be improved, served is in the room and on time There is no iron for clothes, nor the converters that are being used in Bali so bring your own converter for iPhone and Samsung chargers There are some lizards in the room (which was obvious but since I have phobia I would mention it for those like me) Hot water was available Kettle Hair Dryer Good parking Good location Beautiful resort with maximum 10min drive to so many spots for visit.",0,0,
