username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Andrea,Italy,Villa,1 night,Couple,08-10-2024 00:00:00,Very good,8.0,it,"Struttura nuova, personale gentile. Cena e colazione ottime!",,"title: Very good. liked: Struttura nuova, personale gentile. Cena e colazione ottime!",,0,0,
Valentin,France,Standard Villa,1 night,Couple,06-30-2024 00:00:00,"Super pour une nuit près de Bedugul, bien situé, personnel agréable malgré qu’ils soient débutants. Mention spéciale pou",8.0,fr,"Chambres confortables et jolies, personnel disponible et bienveillant",La communication parfois difficile avec nos hôtes qui ne parlent pas anglais pour la plupart.,"title: Super pour une nuit près de Bedugul, bien situé, personnel agréable malgré qu’ils soient débutants. Mention spéciale pou. liked: Chambres confortables et jolies, personnel disponible et bienveillant. disliked: La communication parfois difficile avec nos hôtes qui ne parlent pas anglais pour la plupart.",,0,0,"Dear Ms. Valentin, Thank you very much for your stay with us and left a valuable review for our property. We currently on developing our local villager and help them to improve their skill and experience so there will be impact for themselves. Rest assure, I will be always available for any help by phone incase I am not available at the property. Again, thank you very much and hope we could welcoming you back again in the future. Regards, Putu Andre"
Nicolas,France,Standard Villa,3 nights,Couple,06-09-2024 00:00:00,Very good,8.0,fr,"Le personnel très agréable, à l'écoute et serviables, avec un grand sourire et toujours dans la bonne humeur. La nourriture était excellente, et vous pourrez toujours apprécier l'ambiance mise par les jeunes employés de l'hôtel. Malgrès leur jeune âge, ils restent très professionnels et sont une véritable plus value pour l'établissement.",Un petit bémol sur la propreté côté salle de bain.,"title: Very good. liked: Le personnel très agréable, à l'écoute et serviables, avec un grand sourire et toujours dans la bonne humeur. La nourriture était excellente, et vous pourrez toujours apprécier l'ambiance mise par les jeunes employés de l'hôtel. Malgrès leur jeune âge, ils restent très professionnels et sont une véritable plus value pour l'établissement. disliked: Un petit bémol sur la propreté côté salle de bain.",,0,0,"Dear Mr. Nicolas, Thank you very much for the beautiful review, our staff really happy and excited to read your review for them. On a little note, thank you for reminding us about the cleanliness and we have put a commitment for it. Look forward to welcoming you back Mr. Nicolas. Regards, Putu Andre"
Isabelle,France,Standard Villa,1 night,Couple,06-07-2024 00:00:00,Une expérience mitigée,7.0,fr,Le logement est très beau et bien équipé.,"Le personnel manque clairement de professionnalisme ! Les jeunes femmes m'ont paru sérieuses mais les jeunes hommes sont nonchalants et négligents. Par ailleurs, j'ai choisi cet endroit pour le calme mais j'ai eu la mauvause surprise d'entendre la musique très fort le matin et le soir. En entre, je m'attendais à avoir vu sur le lac mais non, un vilain mur gâchait la vue. Il y a tout de même une belle végétation pour égayer les lieux.","title: Une expérience mitigée. liked: Le logement est très beau et bien équipé. disliked: Le personnel manque clairement de professionnalisme ! Les jeunes femmes m'ont paru sérieuses mais les jeunes hommes sont nonchalants et négligents. Par ailleurs, j'ai choisi cet endroit pour le calme mais j'ai eu la mauvause surprise d'entendre la musique très fort le matin et le soir. En entre, je m'attendais à avoir vu sur le lac mais non, un vilain mur gâchait la vue. Il y a tout de même une belle végétation pour égayer les lieux.",,0,0,"Dear Ms. Isabelle, Thank you very much for spending your time to wrote a meaningful review for us. Please accept our sincere apologize regarding our staff, It should not been happen as its not our sequence of service for our guest. As we want to investigate our team member, we will send you direct message to find out more regarding the staff that you mean. It will help us for our improvement. Thank you for the positive note for our cabin. We are all here wish to welcoming you back again in the future. Kind Regards, Putu Andre"
Marc,Germany,Standard Villa,3 nights,Couple,05-26-2024 00:00:00,Good,7.0,de,Sehr freundliche Gastgeber. Gute Lage am See Danau Beratan.,Die Sauberkeit im Zimmer und im Bad wurden vernachlässigt.,title: Good. liked: Sehr freundliche Gastgeber. Gute Lage am See Danau Beratan. disliked: Die Sauberkeit im Zimmer und im Bad wurden vernachlässigt.,,0,0,
Marie,France,Standard Villa,1 night,Couple,05-16-2024 00:00:00,Superb,9.0,fr,Le bungalow,Horaire petit déjeuner un peu tardif :8 heures. Personnel charmant mais communication difficile.,title: Superb. liked: Le bungalow. disliked: Horaire petit déjeuner un peu tardif :8 heures. Personnel charmant mais communication difficile.,,0,0,"Dear Mr. Mario Jose, Thank you very much for spending a review for us, it help us toward our improvement for the facilities. We do apologize regarding our regular breakfast schedule that start at 8am, however guest is able to request earlier if they need it and we can be flexible on it. Thank you for the review for our staff, that would be our point of improvement. Look forward to welcoming you back again in the future. Regards, Putu Andre"
Lorena,Switzerland,Standard Villa,2 nights,Family,05-09-2024 00:00:00,Superb,9.0,de,Die Gastfreundschaft ist bemerkenswert! Wir haben bei der Abreise in der Unterkunft leider etwas vergessen und es wurde uns persönlich nach Ubud gebracht. Allgemein sehr herzliches und freundliches Personal.,,title: Superb. liked: Die Gastfreundschaft ist bemerkenswert! Wir haben bei der Abreise in der Unterkunft leider etwas vergessen und es wurde uns persönlich nach Ubud gebracht. Allgemein sehr herzliches und freundliches Personal.,,0,0,"Dear Ms. Lorena, Thank you very much for your recent stay with us and leave a special review for our place. We hope that we could welcoming you again in the nearest future. Kind Regards, Putu Andre"
Barbara,France,Standard Villa,1 night,Couple,02-22-2024 00:00:00,Très bon sejour,8.0,fr,"Très bon accueil, bungalow beau et agréable.",La salle du petit déjeuner pourrait être un peu plus entretenue,"title: Très bon sejour. liked: Très bon accueil, bungalow beau et agréable. disliked: La salle du petit déjeuner pourrait être un peu plus entretenue.",,0,0,"Dear Barbara, Thank you for taking the time to share your stay experience at Navalia Villa. First and foremost, we would like to express our most sincere apology for the shortcomings you encountered during your stay related to the breakfast room that need to maintained. Your feedback is received with great interest towards our continuous improvement. On a positive note, we’re pleased to read you enjoyed the room and entire place. Should the opportunity arise for your future travels to return you to our neighborhood it would be a wonderful treat to welcome you back. Kindest regards, Putu Andre - Operational Manager"
Spring,Indonesia,Standard Villa,1 night,Family,02-15-2024 00:00:00,Very good,8.0,zh,花园很漂亮，有电热水壶，全天热水，在湖边但房间看不到湖景。,雨季床单潮湿，没有空调，有不少苍蝇。位置有点偏，进入酒店区域需另外付每人10K，此区域打不到grab，找当地出租车去去去乌布或者水神庙是350K。,title: Very good. liked: 花园很漂亮，有电热水壶，全天热水，在湖边但房间看不到湖景。. disliked: 雨季床单潮湿，没有空调，有不少苍蝇。位置有点偏，进入酒店区域需另外付每人10K，此区域打不到grab，找当地出租车去去去乌布或者水神庙是350K。.,,0,0,"Dear Chunlei, Thank you very much for taking up your time to wrote a valuable review for us. All of the feedback is accepted towards our improvement. If time brought you back again to Bedugul, we would like to welcoming you again in our better circumstances. Kind Regards, Putu Andre Operational Manager"
Edwin,Netherlands,Standard Villa,3 nights,Couple,01-15-2024 00:00:00,Leuk huisje,8.0,nl,De ligging was perfect lekker rustig aan het Beratan meer. En dicht bij de Ulun Danu Beratan Temple. Leuk huisje in een leuke tuin.,Voor ons viel het ontbijt een beetje tegen. Maar daar was de prijs ook naar. En geen koelkast. Maar ook dat wisten we.,title: Leuk huisje. liked: De ligging was perfect lekker rustig aan het Beratan meer. En dicht bij de Ulun Danu Beratan Temple. Leuk huisje in een leuke tuin. disliked: Voor ons viel het ontbijt een beetje tegen. Maar daar was de prijs ook naar. En geen koelkast. Maar ook dat wisten we.,,1,0,"Dear Mr. Berns, Thank you very much for your valuable review. We are glad to know that you enjoyed the peaceful Beratan Lake. We are looking forward to welcoming you back again in our better circumstances. Kind Regards, Andreya Iswara"
Brel,Indonesia,Standard Villa,4 nights,Solo traveller,11-30-2023 00:00:00,Relax,8.0,fr,Le cadre et cool le personnel super,"Un peu loin de Bedugul, il fait quand même chaud dans les chambres. Si ils ajoutent une piscine l’endroit devient encore plus paradisiaque","title: Relax. liked: Le cadre et cool le personnel super. disliked: Un peu loin de Bedugul, il fait quand même chaud dans les chambres. Si ils ajoutent une piscine l’endroit devient encore plus paradisiaque.",,0,0,"Dear Mr. Brel, Thank you very much for spending your time to wrote a valuable review for us. All of the staff here is really happy to get the beautiful review and look forward to welcoming you back. Thank you for the feedback about the temperature in the room, we took your feedback towards our improvement and now we have an electric fan to be installed in the room incase of the hot weather. Again, thank you very much. Kind Regards, Andre Iswara Operational Manager"
John,Italy,Standard Villa,3 nights,Couple,10-07-2023 00:00:00,Una struttura con grandi potenzialità in sviluppo. Tel,7.0,it,"La struttura è nuova ed è molto carina. I dettagli non sono curati ma questo è un classico in Asia. Ad esempio il lavabo non era del tutto stabile ed appendi-asciugamani ballerino. Ma a parte questi dettagli la camera in se era molto graziosa, spaziosa e dotato di tutti i comfort Attenzione che è piuttosto freschino e serve un rafforzamento dell' abbigliamento sia per dormire che per girare i vari posti. La WiFi è ottima. Forniscono il servizio di colazione che solitamente è da pagare 5 euro a persona ma nel nostro caso ci è stata generosamente offerta. Il personale ed in generale i vari servizi sono molto vergini e si palpa un clima di disorientamento e di formazione. La colazione era molto essenziale nella scelta: noodle fritti, riso fritto o americana con toast e uova e salsiccia.","La camera ahimè non è mai stata rifatta, ne pulita né altro. La posizione è un po' defilata rispetto al resto.","title: Una struttura con grandi potenzialità in sviluppo. Tel. liked: La struttura è nuova ed è molto carina. I dettagli non sono curati ma questo è un classico in Asia. Ad esempio il lavabo non era del tutto stabile ed appendi-asciugamani ballerino. Ma a parte questi dettagli la camera in se era molto graziosa, spaziosa e dotato di tutti i comfort Attenzione che è piuttosto freschino e serve un rafforzamento dell' abbigliamento sia per dormire che per girare i vari posti. La WiFi è ottima. Forniscono il servizio di colazione che solitamente è da pagare 5 euro a persona ma nel nostro caso ci è stata generosamente offerta. Il personale ed in generale i vari servizi sono molto vergini e si palpa un clima di disorientamento e di formazione. La colazione era molto essenziale nella scelta: noodle fritti, riso fritto o americana con toast e uova e salsiccia. disliked: La camera ahimè non è mai stata rifatta, ne pulita né altro. La posizione è un po' defilata rispetto al resto.",,0,0,"Dear Mr. John, It has been our pleasure to welcoming you here at our new place in Bedugul. Thank you very much for your very detail feedback that really valuable for our improvement. Thank you for given a chance to our beloved local and fresh graduate employee to get interact with foreigner which was new for them. We have take note about the details in the room from the sink and the towel hanger. With all of our humility, we do really apologize if there was any issue during your stay. Again we thank you very much for this valuable review that will guide us towards our improvement. If time brings you back again to Bedugul, allow us to host you again in our better circumstances. Regards, Andre"
Frank,Netherlands,Superior Villa,1 night,Couple,12-16-2025 00:00:00,Pleasant,6.0,nl,Het weer ;-),,title: Pleasant. liked: Het weer ;-),,0,0,
Inge,Netherlands,Superior Villa,1 night,Group,09-26-2025 00:00:00,Als tussenstop prima maar verder geen aanrader,6.0,nl,De tuin was mooi aangelegd,"De kamer is volledig gesloten, dat voelde niet zo fijn. Verder is de ligging niet erg centraal en moest je via een zandpad, zeker in het donker niet handig. Het restaurant had vieze tafels en een deel van het eten was koud.","title: Als tussenstop prima maar verder geen aanrader. liked: De tuin was mooi aangelegd. disliked: De kamer is volledig gesloten, dat voelde niet zo fijn. Verder is de ligging niet erg centraal en moest je via een zandpad, zeker in het donker niet handig. Het restaurant had vieze tafels en een deel van het eten was koud.",,0,0,
Giacomo14,Italy,Villa,2 nights,Group,07-24-2025 00:00:00,Soggiorno Bali Nord,6.0,it,"La colazione fantastica, il transfer che ci hanno dato Chang è stato fenomenale, capiva bene inglese e ci ha assistito in quasi 12 ore di viaggio in ogni giorno per due giorni senza dire beh o pretendere di più, e portato anche in posti carini per mangiare ecc... Altra nota positiva la posizione, ottima per i vari punti da vedere zona.","Camera umida, sporca e non insonorizzata. Non c'era l'acqua calda per fare una doccia, e dico una doccia di 3 minuti, non quelle da venti..... Punto sfavorevole della struttura la possibilità di non potersi muovere a piedi per raggiungere un qualcosa lì vicino (bar, market...)","title: Soggiorno Bali Nord. liked: La colazione fantastica, il transfer che ci hanno dato Chang è stato fenomenale, capiva bene inglese e ci ha assistito in quasi 12 ore di viaggio in ogni giorno per due giorni senza dire beh o pretendere di più, e portato anche in posti carini per mangiare ecc... Altra nota positiva la posizione, ottima per i vari punti da vedere zona. disliked: Camera umida, sporca e non insonorizzata. Non c'era l'acqua calda per fare una doccia, e dico una doccia di 3 minuti, non quelle da venti..... Punto sfavorevole della struttura la possibilità di non potersi muovere a piedi per raggiungere un qualcosa lì vicino (bar, market...)",,0,0,"Dear Mr. Giacomo, Thank you very much for your kind review and we are happy to know that you love our local taxi driver. We have take a note about the cleanliness in the room and the damp due to cold weather in the area, and yes you are correct that our room in not soundproof. Mr. Mr. Giacomo, once again we do apologize for anything during your stay and hope to welcoming you again in our better circumstances. Regards, Putu Andre"
Kristian,Germany,Standard Villa,1 night,Solo traveller,12-25-2024 00:00:00,Pleasant,6.0,de,"Es gab kein Internet (es soll eine Wartung gelaufen sein), mit Telekomsel gibt es kaum bis keinen Empfang, es war kein warmes Wasser und keine Klimaanlage vorhanden. Kurzum, muss nicht unbedingt sein.",,"title: Pleasant. liked: Es gab kein Internet (es soll eine Wartung gelaufen sein), mit Telekomsel gibt es kaum bis keinen Empfang, es war kein warmes Wasser und keine Klimaanlage vorhanden. Kurzum, muss nicht unbedingt sein.",,0,0,
Irene,Italy,Standard Villa,2 nights,Couple,10-29-2024 00:00:00,Top,10.0,it,"Tutto bello,il ristorante interno è molto buono. Tutto pulito e ben sistemato",Niente tutto perfetto,"title: Top. liked: Tutto bello,il ristorante interno è molto buono. Tutto pulito e ben sistemato. disliked: Niente tutto perfetto.",,0,0,"Dear Ms. Irene Marchi, Thank you very much for spending your time to wrote a meaningful review of our property. We are thrilled to know that you love our place. If times brought you back again to Bali, we wish to welcoming you again in here in the charming Bedugul. Regards, Putu Andre"
Will,Netherlands,Deluxe Villa,1 night,Couple,09-23-2024 00:00:00,"matig hotel, moet nog veel verbeteren, svhijnen pas kortgeleden open te zijn gegaan,",6.0,nl,Mooie omgeving,"matig ontbijt, er ontbrak van alles, voor verlichting in de kamer moet je steeds uit bed, te grote afstand van het bed.","title: matig hotel, moet nog veel verbeteren, svhijnen pas kortgeleden open te zijn gegaan, liked: Mooie omgeving. disliked: matig ontbijt, er ontbrak van alles, voor verlichting in de kamer moet je steeds uit bed, te grote afstand van het bed.",,0,0,"Dear Mr. Will Thank you very much for your kind review, we will take all our our guest feedback toward our improvement. We will pay attention and take immediate action to meet guest satisfaction. We hope that we could welcoming you back again in our better circumstances. Regards, Putu Andre"
Kaori,Japan,Standard Villa,1 night,Solo traveller,09-01-2024 00:00:00,ブドゥグルで最高のヴィラ,10.0,ja,庭園がとても手入れが行き届いていて素晴らしい！ 頑丈な作りのバンガローは部屋もキレイでアメニティが揃っている。 午前中に到着したにも関わらず部屋に案内して頂き荷物を置いて早速観光に行けて助かりました。 朝は寒かったけど、毛布が暖かい。 バキッとしたシーツで気持ち良くまた一泊だったのが悔やまれる。 ブドゥグルは良いところだったので、またこのヴィラに泊まりたいです。,シャワーがお湯が出なくて寒かったです。,title: ブドゥグルで最高のヴィラ. liked: 庭園がとても手入れが行き届いていて素晴らしい！ 頑丈な作りのバンガローは部屋もキレイでアメニティが揃っている。 午前中に到着したにも関わらず部屋に案内して頂き荷物を置いて早速観光に行けて助かりました。 朝は寒かったけど、毛布が暖かい。 バキッとしたシーツで気持ち良くまた一泊だったのが悔やまれる。 ブドゥグルは良いところだったので、またこのヴィラに泊まりたいです。. disliked: シャワーがお湯が出なくて寒かったです。.,,0,0,"Dear Ms. Kaori Thank you very much for spending your time to wrote a meaningful review of our property. We do apologize regarding the hot water, sad to not knowing of this beforehand during your stay so we could fix it straight away. Once again, thank you very much and we wish to welcoming you again in the nearest future. Regards,"
Nicolas,Germany,Villa,1 night,Group,08-31-2024 00:00:00,Pleasant,6.0,de,"Der ganze Ort hat sich fürchterlich entwickelt und kann eigentlich von jeder Balireise gestrichen werden. Die ganze Gegend ist ziemlich verdreckt. 200 Meter vor dem Hotel soll man plötzlich 10.000 IDR zahlen um eine Buckelpiste fahren zu können. Auch das Hotel ist ungepflegt. Ich würde mal damit anfangen, den Müll und Bauschutt auf dem Hotelgelände zu entfernen. In der Dusche läuft das Wasser nicht ab...",Alles. Das Hotel kann ich nicht empfehlen.,"title: Pleasant. liked: Der ganze Ort hat sich fürchterlich entwickelt und kann eigentlich von jeder Balireise gestrichen werden. Die ganze Gegend ist ziemlich verdreckt. 200 Meter vor dem Hotel soll man plötzlich 10.000 IDR zahlen um eine Buckelpiste fahren zu können. Auch das Hotel ist ungepflegt. Ich würde mal damit anfangen, den Müll und Bauschutt auf dem Hotelgelände zu entfernen. In der Dusche läuft das Wasser nicht ab... disliked: Alles. Das Hotel kann ich nicht empfehlen.",,0,0,"Dear Mr. Nicolas, Thank you very much for spending your time to wrote a review of our property. We will use the feedback towards our improvement. The ticket is taken by the village for the lake and forest conversation and its legal from the government. We have written this clearly in our page so all the guest could aware before reserve our place. You are correct that currently we are on our renovation to improve some facilities. But the renovation only in our facade and car park area, not interfere until the rooms area. Once again, thank you very much and we wish to welcoming you again in our better circumstances. Regards, Putu Andre"
Jean-joseph,France,Superior Villa,4 nights,Group,08-26-2024 00:00:00,Pleasant,6.0,fr,"Aménagement original, super beau jardin, les chambres sont biens. Salle de bain un peu fonctionnelle.",La salle de bain,"title: Pleasant. liked: Aménagement original, super beau jardin, les chambres sont biens. Salle de bain un peu fonctionnelle. disliked: La salle de bain.",,0,0,"Dear Mr. Baudot, Thank you very much for your stay with us and left a valuable review for our property. We will use the feedback towards our improvement. Wishing you to have a great journey for the rest of your trip in Bali. Look forward to welcoming you again in the future. Regards, Putu Andre"
Claudio,Italy,Standard Villa,1 night,Group,08-22-2024 00:00:00,Pleasant,6.0,it,Ha del potenziale ma va migliorata la gestione.,"Camere fredde la sera vista l’altitudune, posizione vicina al Tempio Bedugul ma molto defilata a differenza di quanto può sembrare.","title: Pleasant. liked: Ha del potenziale ma va migliorata la gestione. disliked: Camere fredde la sera vista l’altitudune, posizione vicina al Tempio Bedugul ma molto defilata a differenza di quanto può sembrare.",,0,0,
Marylene,France,Standard Villa,2 nights,Group,08-18-2024 00:00:00,Très bof,5.0,fr,Beaucoup de choses à revoir concernant les sanitaires,,title: Très bof. liked: Beaucoup de choses à revoir concernant les sanitaires.,,0,0,
Roig,Spain,Villa,2 nights,Group,07-29-2024 00:00:00,Passable,5.0,es,Poco que destacar,No era como en las fotos y el personal no era muy eficaz,title: Passable. liked: Poco que destacar. disliked: No era como en las fotos y el personal no era muy eficaz.,,0,0,
Laurent,France,Villa,2 nights,Family,07-23-2024 00:00:00,Poor,3.0,fr,Les photos sur booking ou sur insta ne reflète pas la réalité . L’endroit et très bruyant même la nuit (nous n’avons pas pu dormir ) . En arrivant sur le site on a l’impression d’être au milieu d’un bidonville . Ça vend vraiment pas du rêve . Le personnel est agréable mais pas du tout professionnel .,,title: Poor. liked: Les photos sur booking ou sur insta ne reflète pas la réalité . L’endroit et très bruyant même la nuit (nous n’avons pas pu dormir ) . En arrivant sur le site on a l’impression d’être au milieu d’un bidonville . Ça vend vraiment pas du rêve . Le personnel est agréable mais pas du tout professionnel .,,0,0,"Dear Mr. Laurent and family, Thank you very much for your feedback, we do apologize if our place does not meet your taste. For some guest, they love our place compare to some place in Bedugul. We also both has been agreed to refund your entire stay including your first night that you have spent. Once again we do really apologize and thank you. Regards, Putu Andre"
Murielle,France,Superior Villa,1 night,Couple,06-27-2024 00:00:00,Bad,1.0,fr,Rien,Tout,title: Bad. liked: Rien. disliked: Tout.,,0,0,"Dear Mr. Murrielle, We actually didnt know about why and how did you rate us this lower. We check you in late night and assist you with everything that we have also you didnt mention anything about what was your issue. If you facing any concern, please let us know immediatelly so that we can follow up at the timely manner. This kind of things will be hurting the bussines and all the local worker that we have. I have provide you my personal number, kindly let us know your issue so we can well improve ourself. regards, Putu Andre"
Jakub,Poland,Deluxe Villa,1 night,Couple,06-13-2024 00:00:00,Pleasant,6.0,pl,Pomocny personel,,title: Pleasant. liked: Pomocny personel.,,0,0,
Miguel,Netherlands,Superior Villa,2 nights,Couple,05-15-2024 00:00:00,Pleasant,6.0,nl,Mooie rustige locatie,Huisjes zijn erg gehorig,title: Pleasant. liked: Mooie rustige locatie. disliked: Huisjes zijn erg gehorig.,,0,0,
Roth,Germany,Deluxe Villa,2 nights,Couple,05-08-2024 00:00:00,Passable,5.0,de,"- Dauer für bestelltes Essen ca. 1h - Wasch-Service in Anspruch genommen. 1/3 der Wäsche war noch Nass, als wir diese zurückbekommen haben - die Unterkunft liegt in einem Bereich für den man nochmals separat „Eintritt“ bezahlen muss. Es ist zwar keine allzu große Gebühr, dennoch wurde man darüber nicht in Kenntnis gesetzt im Voraus. - Extrem laute Umgebung: Um 06.00 Uhr morgends wurde man durch ein Karaoke-Gesang geweckt. Dies ging bis um 08.00 Uhr. Dasselbe bereits am Vorabend. Extrem laute Musik war zu hören .",,"title: Passable. liked: - Dauer für bestelltes Essen ca. 1h - Wasch-Service in Anspruch genommen. 1/3 der Wäsche war noch Nass, als wir diese zurückbekommen haben - die Unterkunft liegt in einem Bereich für den man nochmals separat „Eintritt“ bezahlen muss. Es ist zwar keine allzu große Gebühr, dennoch wurde man darüber nicht in Kenntnis gesetzt im Voraus. - Extrem laute Umgebung: Um 06.00 Uhr morgends wurde man durch ein Karaoke-Gesang geweckt. Dies ging bis um 08.00 Uhr. Dasselbe bereits am Vorabend. Extrem laute Musik war zu hören .",,0,0,"Dear Mr. Roth, Thank you very much for spending a review for us, it help us toward our improvement for the facilities. Apologize regarding the laundry that taking care by our third party, we will review them to make sure it wont happen again. We actually has send message to inform about the entrance fee. The fee is taken by the village to all of the visitor that goes to the area especially the lake. We also have inline with our local neighborhood regarding of the noise, due to our location just right in the middle of local family house. We do apologize once again about your experience, that is actually not the things that we want our guest to experience. Hope we could welcoming you again in our better circumstances. Kind Regards, Putu Andre"
Emeline,France,Standard Villa,1 night,Couple,05-06-2024 00:00:00,Bien,6.0,fr,L’emplacement au bord du lac. L’espace lodge très sympa. L’accueil de la demoiselle très souriante et très prévenante. La possibilité de faire laver le linge en une nuit. Réactivité suite à problème d’eau chaude.,Malheureusement l’établissement venant d’ouvrir le personnel n’avait pas encore tous les codes d’accueil.,title: Bien. liked: L’emplacement au bord du lac. L’espace lodge très sympa. L’accueil de la demoiselle très souriante et très prévenante. La possibilité de faire laver le linge en une nuit. Réactivité suite à problème d’eau chaude. disliked: Malheureusement l’établissement venant d’ouvrir le personnel n’avait pas encore tous les codes d’accueil.,,0,0,"Dear Ms. Emeline, Thank you very much for your recent stay and take a special note to our staff. They are local fresh graduate that we try to develop. Apologize if there is something miss understood with them, We believe they will giving all of their walm welcome and hearts for all of our guest and improving themself day by day. Thank you and look forward for your next stay. Regards, Putu Andre"
Sílvia,Spain,Villa,2 nights,Group,04-26-2024 00:00:00,Bastante regular,6.0,es,La localización era buena y el hotel estaba cerca de las atracciones principales de la zona.,La habitación no tenía casi luz y la habitación pequeña era muy pequeña y estrecha. Nos alquilaron dos motos que no funcionaban los frenos y se excusaron en que todas las motos son así y los frenos se desactivan si los usas mucho. Teniendo en cuenta que la mayoría de carreteras en Bali son cuestas estaría bien informar de ese detalle antes de alquilarlas. Tampoco nos limpiaron la habitación ningún día ni preguntaron si lo necesitábamos. El restaurante teóricamente estaba abierto hasta las 22h pero un día fuimos a las 21h y estaba cerrado. Solo había un hombre que no hablaba inglés.,title: Bastante regular. liked: La localización era buena y el hotel estaba cerca de las atracciones principales de la zona. disliked: La habitación no tenía casi luz y la habitación pequeña era muy pequeña y estrecha. Nos alquilaron dos motos que no funcionaban los frenos y se excusaron en que todas las motos son así y los frenos se desactivan si los usas mucho. Teniendo en cuenta que la mayoría de carreteras en Bali son cuestas estaría bien informar de ese detalle antes de alquilarlas. Tampoco nos limpiaron la habitación ningún día ni preguntaron si lo necesitábamos. El restaurante teóricamente estaba abierto hasta las 22h pero un día fuimos a las 21h y estaba cerrado. Solo había un hombre que no hablaba inglés.,,0,0,
Cindy,Austria,Villa,1 night,Couple,04-20-2024 00:00:00,Poor,3.0,de,Lage,Ausstattung,title: Poor. liked: Lage. disliked: Ausstattung.,,0,0,"Dear Ms. Cindy, Thank you very much for spending a review for us, it help us toward our improvement for the facilities. Thank you and hope we could welcoming you again in our better circumstances. Kind Regards, Putu Andre"
Manon,France,Superior Villa,1 night,Couple,04-13-2024 00:00:00,Passable,5.0,fr,Il fait payer sur la route un droit de passage avant d'arriver au logement. Nous étions fans une chambre sans fenêtre et très humide... Les autres chambres semblait mieux,,title: Passable. liked: Il fait payer sur la route un droit de passage avant d'arriver au logement. Nous étions fans une chambre sans fenêtre et très humide... Les autres chambres semblait mieux.,,0,0,"Dear Mr. Manon, Thank you very much for spending a review for us. Following our local rules and regulations, there will be an additional entrance ticket of IDR 10,000/person at the main entrance of the area to reach our location which can also be used to explore Lake Beratan and its surroundings. The ticket is valid for the entire stay and its goes to the village for taking care and maintaining the lake area. Thank you and hope we could welcoming you again in our better circumstances. Kind Regards, Putu Andre"
Normand,Canada,Villa,1 night,Group,03-20-2024 00:00:00,Pleasant,6.0,fr,Devoir payer un frais de passage pour accéder au logement! Personne ne nous avait averti!,,title: Pleasant. liked: Devoir payer un frais de passage pour accéder au logement! Personne ne nous avait averti!,,0,0,"Dear Mr. Normand, Thank you for your taking up the time to wrote a review from us. We would lik e to clarify that due to we are located near to the lake and following our local rules and regulations, there will be an additional entrance ticket of IDR 10,000/person at the main entrance of the area to reach our location which can also be used to explore Lake Beratan and its surroundings. We have send this message trough the OTA to all the guest right after they made the booking. Thank you once again and hopefully we could welcoming you again in our better circumstances. Kind Regards, Putu Andre"
Fernass,Germany,Villa,1 night,Group,03-18-2024 00:00:00,Disappointing,4.0,de,Die Form der Bungalows. Nähe zum See,Anlage und Umgebung heruntergekommen.,title: Disappointing. liked: Die Form der Bungalows. Nähe zum See. disliked: Anlage und Umgebung heruntergekommen.,,0,0,"Dear Mr. Fernass, Thank you very much for your recent stay and review for us. We do apologize that during your stay, our main facility (wifi) is not available due to a extreme weather rain and wind during the past few days causing the wifi access couldn't work as normal. If time brought you back again to Bedugul, I really look forward to welcoming you in our better circumstances. Regards, Putu Andre"
Zuzana,Czech Republic,Villa,2 nights,Family,03-09-2024 00:00:00,Pěšky jsme došli do krásné zahrady s vodním chrámem Danu na jezeru,10.0,cs,"Pěkné čisté vilky, prostorné, dostatečně vybavené.",Nic byli jsme spokojený,"title: Pěšky jsme došli do krásné zahrady s vodním chrámem Danu na jezeru. liked: Pěkné čisté vilky, prostorné, dostatečně vybavené. disliked: Nic byli jsme spokojený.",,0,0,"Dear Ms. Zuzana, We sincerely appreciate you affording your valuable time and completing our survey which provides us treasured insight about your stay. Glad to know that you love our location and surrounding area. We are all looking forward to welcoming you again here in Bedugul. Kind Regards, Putu Andre"
Egor,Russia,Standard Villa,1 night,Couple,02-29-2024 00:00:00,Exceptional,10.0,ru,"Отель находится в небольшой деревне, примерно 5-7 минутах езды на мото байке от храма на озере. До озера с отеля дойти можно за пару минут. В деревне есть небольшие магазины все самое необходимое в них есть.",,"title: Exceptional. liked: Отель находится в небольшой деревне, примерно 5-7 минутах езды на мото байке от храма на озере. До озера с отеля дойти можно за пару минут. В деревне есть небольшие магазины все самое необходимое в них есть.",,0,0,"Dear Mr. Egor, We sincerely appreciate you affording your valuable time and completing our survey which provides us treasured insight about your stay. Glad to know that you love our location and surrounding area. We are all looking forward to welcoming you again here in Bedugul. Kind Regards, Putu Andre"
