username,user_country,room_view,stay_duration,stay_type,review_post_date,review_title,rating,original_lang,review_text_liked,review_text_disliked,full_review,en_full_review,found_helpful,found_unhelpful,owner_resp_text
Andry,Indonesia,Superior Double Room,1 night,Couple,07-12-2024 00:00:00,Very good,8.0,en-us,Unique place & design. Give a new experience.,It start to getting rusty.,title: Very good. liked: Unique place & design. Give a new experience. disliked: It start to getting rusty.,title: Very good. liked: Unique place & design. Give a new experience. disliked: It start to getting rusty.,0,0,
Tia,Indonesia,Standard Double Room,1 night,Couple,06-14-2024 00:00:00,"Overall, Container Hotel offers a unique and enjoyable experience",10.0,en-us,"I had an amazing stay at Container Hotel! The unique design, modern and clean rooms, and friendly staff made for a perfect experience. The common areas were great for relaxing, and the location was convenient for exploring the city. Highly recommended!",Nothing. All perfect!,"title: Overall, Container Hotel offers a unique and enjoyable experience. liked: I had an amazing stay at Container Hotel! The unique design, modern and clean rooms, and friendly staff made for a perfect experience. The common areas were great for relaxing, and the location was convenient for exploring the city. Highly recommended! disliked: Nothing. All perfect!","title: Overall, Container Hotel offers a unique and enjoyable experience. liked: I had an amazing stay at Container Hotel! The unique design, modern and clean rooms, and friendly staff made for a perfect experience. The common areas were great for relaxing, and the location was convenient for exploring the city. Highly recommended! disliked: Nothing. All perfect!",0,0,
Wdeb,Netherlands,Superior Double Room,3 nights,Couple,11-18-2023 00:00:00,"Unique and sustainable accommodation experience, with a fantastic host",10.0,en-us,"The Container Smart Stay in Bali is a truly unique and innovative accommodation option. The use of shipping containers as living spaces is an original idea that promotes sustainability. The host, Kadek, is exceptionally friendly and helpful, ensuring a memorable experience for guests. The location is perfect, with nearby lakes and the beautiful botanical garden. This stay offers a refreshing change from traditional hotels, with its original concept, fantastic host, and great location.",,"title: Unique and sustainable accommodation experience, with a fantastic host. liked: The Container Smart Stay in Bali is a truly unique and innovative accommodation option. The use of shipping containers as living spaces is an original idea that promotes sustainability. The host, Kadek, is exceptionally friendly and helpful, ensuring a memorable experience for guests. The location is perfect, with nearby lakes and the beautiful botanical garden. This stay offers a refreshing change from traditional hotels, with its original concept, fantastic host, and great location.","title: Unique and sustainable accommodation experience, with a fantastic host. liked: The Container Smart Stay in Bali is a truly unique and innovative accommodation option. The use of shipping containers as living spaces is an original idea that promotes sustainability. The host, Kadek, is exceptionally friendly and helpful, ensuring a memorable experience for guests. The location is perfect, with nearby lakes and the beautiful botanical garden. This stay offers a refreshing change from traditional hotels, with its original concept, fantastic host, and great location.",0,0,"Thank you for sharing your positive experience at Container Smart Stay Bali! We're thrilled to hear that our unique concept resonated with you, and we appreciate your acknowledgment of our commitment to sustainability. It's wonderful to know that Kadek's hospitality made your stay memorable. We're glad you enjoyed our prime location near lakes and the botanical garden. Your kind words inspire us to continue providing refreshing and innovative stays. We look forward to welcoming you back for another memorable experience."
Devča,Czech Republic,Standard Double Room,2 nights,Couple,11-17-2023 00:00:00,Nice stay,9.0,en,"The staff was very nice. It was very calm place except the evening karaoke. 😁 We enjoyed free coffee, water and tomatoes in the lobby. We liked the whole concept of staying in the container. Plus we enjoyed the option of ordering food from the local restaurant. (Good food for good money).",,"title: Nice stay. liked: The staff was very nice. It was very calm place except the evening karaoke. 😁 We enjoyed free coffee, water and tomatoes in the lobby. We liked the whole concept of staying in the container. Plus we enjoyed the option of ordering food from the local restaurant. (Good food for good money).","title: Nice stay. liked: The staff was very nice. It was very calm place except the evening karaoke. 😁 We enjoyed free coffee, water and tomatoes in the lobby. We liked the whole concept of staying in the container. Plus we enjoyed the option of ordering food from the local restaurant. (Good food for good money).",0,0,"Thank you for taking the time to share your experience with us! We're delighted to hear that you enjoyed the friendliness of our staff and the unique concept of staying in a container. We appreciate your feedback on the evening karaoke and will take it into consideration for future improvements. It's great to know that you liked the complimentary coffee, water, and tomatoes in the lobby. We're pleased you took advantage of the option to order food from the local restaurant and found it to be a good value. We look forward to welcoming you back for another enjoyable stay."
David,United States,Superior Double Room,8 nights,Solo traveller,11-08-2023 00:00:00,Exceptional,10.0,en-us,The staff and owners were very kind & helpful with whatever we needed.,,title: Exceptional. liked: The staff and owners were very kind & helpful with whatever we needed.,title: Exceptional. liked: The staff and owners were very kind & helpful with whatever we needed.,0,0,Thank you for your kind words! We're delighted to hear that our staff and owners were able to contribute to a positive experience during your stay. It's our pleasure to assist with anything you may need. We appreciate your feedback and hope to welcome you back for another wonderful stay in the future.
Helena,France,Superior Double Room,1 night,Group,09-08-2023 00:00:00,Exceptional,10.0,en,Everything was perfect :)),,title: Exceptional. liked: Everything was perfect :)),title: Exceptional. liked: Everything was perfect :)),0,0,"Thank you for the glowing feedback! We're thrilled to hear that everything was perfect during your stay. It's our pleasure to provide exceptional experiences, and we look forward to welcoming you back for another perfect stay in the future."
Libor,Czech Republic,Superior Double Room,1 night,Couple,08-06-2023 00:00:00,Superb,9.0,en-us,An interesting concept. Breakfast convenient for vegetarians. Nice staff. Free coffee or tea at the reception. The room was small but nice. Parking place for car at the accommodation.,The room was a bit humid - it seemed to us that air ventilation in the room did not work properly.,title: Superb. liked: An interesting concept. Breakfast convenient for vegetarians. Nice staff. Free coffee or tea at the reception. The room was small but nice. Parking place for car at the accommodation. disliked: The room was a bit humid - it seemed to us that air ventilation in the room did not work properly.,title: Superb. liked: An interesting concept. Breakfast convenient for vegetarians. Nice staff. Free coffee or tea at the reception. The room was small but nice. Parking place for car at the accommodation. disliked: The room was a bit humid - it seemed to us that air ventilation in the room did not work properly.,0,0,
Brian,Indonesia,Superior Double Room,2 nights,Couple,08-06-2023 00:00:00,Very good,8.0,en-us,quiet and cozy place. good facilities. good price.,you can improve the bathroom. use the small low bathtub to avoid corrosion on the container body. use thin insulation to make the room more warm during night or morning,title: Very good. liked: quiet and cozy place. good facilities. good price. disliked: you can improve the bathroom. use the small low bathtub to avoid corrosion on the container body. use thin insulation to make the room more warm during night or morning.,title: Very good. liked: quiet and cozy place. good facilities. good price. disliked: you can improve the bathroom. use the small low bathtub to avoid corrosion on the container body. use thin insulation to make the room more warm during night or morning.,0,0,
Katharina,Australia,Standard Double Room,2 nights,Solo traveller,07-20-2023 00:00:00,Very good,8.0,en,"Great location, comfy beds, good bathroom, friendly staff, Tee and coffee facilities",It would be nice to have an option for breakfast,"title: Very good. liked: Great location, comfy beds, good bathroom, friendly staff, Tee and coffee facilities. disliked: It would be nice to have an option for breakfast.","title: Very good. liked: Great location, comfy beds, good bathroom, friendly staff, Tee and coffee facilities. disliked: It would be nice to have an option for breakfast.",0,0,
Kevin,New Zealand,Superior Double Room,1 night,Couple,07-18-2023 00:00:00,Very good,8.0,en,"First time staying in container was ok. Nice set up. Big bed, comfortable. Shower good, just have to wait about a minute for hot water to come through. No air con so it can warm up on hot day. Opening window for a breeze helps. Host was very nice.",Wifi was slightly slow. Tv was a bit difficult to use. Otherwise nice stay,"title: Very good. liked: First time staying in container was ok. Nice set up. Big bed, comfortable. Shower good, just have to wait about a minute for hot water to come through. No air con so it can warm up on hot day. Opening window for a breeze helps. Host was very nice. disliked: Wifi was slightly slow. Tv was a bit difficult to use. Otherwise nice stay.","title: Very good. liked: First time staying in container was ok. Nice set up. Big bed, comfortable. Shower good, just have to wait about a minute for hot water to come through. No air con so it can warm up on hot day. Opening window for a breeze helps. Host was very nice. disliked: Wifi was slightly slow. Tv was a bit difficult to use. Otherwise nice stay.",0,0,
Marisha,Russia,Standard Double Room,1 night,Solo traveller,09-11-2024 00:00:00,Оригинальная концепция. Классный отель,10.0,ru,"Приехала в отель незапланированно, застала в расплох плохая погода в горах. Тем не менее сразу встретили и заселили, предложили горячие напитки, дали воспользоваться зарядником для телефона. В общем не дали пропасть путнику, спасибо за это. Кровать была удобная, вода в душе горячая, в номере стерильная чистота","Штора на окне не закрывает стеклянную входную дверь. На двери конечно есть наклейка, но это не спасает от проникновения в комнату света от фонарей во дворе, которые горят всю ночь. Розетка расположена не у кровати. Небольшая мелочь, но неудобно. Дорога к отелю в двух местах разбита, стоит быть осторожным.","title: Оригинальная концепция. Классный отель. liked: Приехала в отель незапланированно, застала в расплох плохая погода в горах. Тем не менее сразу встретили и заселили, предложили горячие напитки, дали воспользоваться зарядником для телефона. В общем не дали пропасть путнику, спасибо за это. Кровать была удобная, вода в душе горячая, в номере стерильная чистота. disliked: Штора на окне не закрывает стеклянную входную дверь. На двери конечно есть наклейка, но это не спасает от проникновения в комнату света от фонарей во дворе, которые горят всю ночь. Розетка расположена не у кровати. Небольшая мелочь, но неудобно. Дорога к отелю в двух местах разбита, стоит быть осторожным.",,0,0,"Thank you for the review. Happy to here our team handle you properly. As for the light in the garden usually you request to be covered, we will covered. As for the street we already coordinate with the government last year but no action. Apologize for the inconvenient that you experience, we will tray to fix sit. Thank you and regards. CsS management"
Mondon,France,Standard Double Room,2 nights,Couple,09-06-2024 00:00:00,Atypique mais confortable !,9.0,fr,"Endroit atypique. Personnel serviable et arrangeant pour nous trouver un taxi. . Café, thé à disposition et à volonté. Chambre fonctionnelle, bien agencée et propre. Endroit calme et champêtre. Coucher de soleil sur le lac. Idéal pour une nuit au calme.","Endroit excentré, loin des commerces. Moyen de locomotion obligatoire. Choix limité du petit déjeuner","title: Atypique mais confortable ! liked: Endroit atypique. Personnel serviable et arrangeant pour nous trouver un taxi. . Café, thé à disposition et à volonté. Chambre fonctionnelle, bien agencée et propre. Endroit calme et champêtre. Coucher de soleil sur le lac. Idéal pour une nuit au calme. disliked: Endroit excentré, loin des commerces. Moyen de locomotion obligatoire. Choix limité du petit déjeuner.",,0,0,Dear Mr/s. Mondon Thank you for your review and we are glad to know you have a nice experience. We will tray to improved our breakfast as best as weekend. Regards CsS management.
Kadek,Indonesia,Superior Double Room,1 night,Group,06-20-2024 00:00:00,Exceptional,10.0,id,"Untuk kamar nya bagus,bersih, owenernya ramah,viewnya bagus dapat langsung kelihatan danau dari kamar ,dan di lobby juga ada free Kopi,teh,coklat dll,dan di sini juga kita bisa membuat api unggun juga bisa barbeque bersama keluarga tercinta fokoknya saya sangat Heppy dan nyaman di sini🙏🙏",,"title: Exceptional. liked: Untuk kamar nya bagus,bersih, owenernya ramah,viewnya bagus dapat langsung kelihatan danau dari kamar ,dan di lobby juga ada free Kopi,teh,coklat dll,dan di sini juga kita bisa membuat api unggun juga bisa barbeque bersama keluarga tercinta fokoknya saya sangat Heppy dan nyaman di sini🙏🙏.",,0,0,
Usova,Russia,Standard Double Room,1 night,Couple,02-13-2024 00:00:00,Уникальное место),10.0,ru,"Уникальное жилье. Классная задумка! Очень чисто в номере, удобная кровать, хорошее постельное белье, комфортные подушки. Мы рады, что остановились к этом необычном месте)",-,"title: Уникальное место) liked: Уникальное жилье. Классная задумка! Очень чисто в номере, удобная кровать, хорошее постельное белье, комфортные подушки. Мы рады, что остановились к этом необычном месте) disliked: -",,0,0,"Thank you for your wonderful review! We're thrilled to hear that you found our accommodation unique and enjoyed the cool concept. It's fantastic to know that you found the room clean and comfortable, with quality linens and pillows. We're delighted that you chose to stay with us and hope to welcome you back for another memorable experience in the future!"
Maria,Spain,Standard Double Room,1 night,Couple,10-08-2023 00:00:00,Muy buena relación calidad- precio,10.0,es,"El entorno, la habitación era muy cómoda, sin apenas ruido y el baño con bañera y ducha, espectacular. Personal amable y la comida del restaurante y el desayuno muy buenos",Nada,"title: Muy buena relación calidad- precio. liked: El entorno, la habitación era muy cómoda, sin apenas ruido y el baño con bañera y ducha, espectacular. Personal amable y la comida del restaurante y el desayuno muy buenos. disliked: Nada.",,0,0,"Thank you for your wonderful review! We're thrilled to hear that you enjoyed our comfortable rooms, serene surroundings, and the spectacular bathroom amenities. It's great to know that our staff contributed to a positive experience, and we appreciate your compliments on our restaurant food and breakfast. We look forward to hosting you again for another exceptional stay."
